ticker_b3,M0 (RW),M1 (GARCH),M2 (GARCH-X ΔSVI),M3 (GARCH-X log-dev)
RCSL3,2.5411642949920554,1.0845984450167747,0.9862830567848038,1.0162555951431542
RCSL4,3.3503610106237423,1.183531616718379,1.185034810786436,1.1807354344380943
RDOR3,1.9859280252858533,0.42193992238451616,0.4219346418522043,0.4219341101125878
REDE3,2.503294244299506,0.9918466325916132,0.9015415198708624,0.9807164684974301
RNEW3,1.606558252826886,0.657556597944176,0.7134276792870275,0.6857262664402607
RNEW4,4.171072354915347,0.6356578152314489,0.6374576704285133,0.6326504235245911
ROMI3,1.624564907988811,0.44639351018798124,0.44639111242616347,0.4463915256087831
RPAD3,24.26776430199639,3.3200640821666205,3.6910286091754507,3.688545848547224
RPAD6,9.385594597428668,2.606457050650756,2.607243918725545,2.607244099659407
RPMG3,4.524532513534426,1.4575418074117406,1.1361853014543153,1.1832412217763442
RSID3,1.8068298838255943,0.5441505792443444,0.5434534647730687,0.5440929897317839
RSUL4,54.38823076892591,0.990329064353057,0.9917832030232815,0.9934166614876953
SANB11,1.0000647341339999,0.49404151589093476,0.7513482940122179,0.5200981798260771
SANB3,1.109037355572569,0.5359674930913453,0.5347039145867043,0.535611444087808
SANB4,0.9566599112638009,0.47886177505730426,0.5365054290919664,0.4787021513281552
SAPR11,1.0014323930579085,0.38554271376241483,0.3784423768155364,0.36590519725988546
SAPR3,4.4654193682283045,0.4502857368439379,0.4701025295866518,0.45916979700409183
SAPR4,0.8132231690228472,0.3357448934191368,0.3292861693614391,0.33914567125039996
SBFG3,1.2078122603109536,0.33157814331781177,0.32819418986692445,0.3317219857573977
SBSP3,0.9214125772098218,0.4726524395013136,0.4677132097924016,0.4726526744734976
SCAR3,2.1962980108135075,0.6444032274083681,0.6432909222823531,0.6788859063484798
SEER3,1.0984107500665634,0.41235430269809215,0.5042887302964206,0.4139044845978618
SEQL3,4.62265170839011,1.1789413664741042,1.1775529341689757,1.177535036101579
SHOW3,2.4766878908500463,0.7108225686147097,0.7104769733581445,0.7105483451646162
SHUL4,1.3752447867993445,0.5481840707584404,0.5482545744926623,0.5482550844841432
SIMH3,1.7816572831915665,0.555254292163165,0.5489323656884032,0.5495742402656363
SLCE3,1.599053015377663,0.49139537148392515,0.4893449215793399,0.4913710244289373
SMTO3,1.672043408037785,0.727305437877829,0.7533288905416786,0.7384885244743707
SNSY5,16.17388171570176,0.8504100249202288,0.8518512336089342,0.851877911146315
SOND6,38470.556462646346,6.648114313690763,6.618679743579241,6.618686394293117
SUZB3,2.067906967412333,0.6747943583819213,0.6747020810758719,0.6747018394095476
SYNE3,2.2030179453863767,1.5655974404229118,1.5667179066428503,1.5666850832767585
TAEE11,1.2932447916847993,0.48885452947619407,0.48632750764239036,0.5385870242990327
TAEE3,0.7310698988743327,0.5750368909272922,0.633682907836578,0.5947267469548363
TAEE4,0.7104928481079814,0.5918312184276615,0.6039843255733572,0.5822710015857376
TASA3,1.5607333216824781,0.5765754039700965,0.58861715062988,0.5625349208666676
TASA4,1.644300937209804,0.5344444918337258,0.6592031122980152,0.5469278223716678
TCSA3,2.5817585694285974,1.1006277302082295,1.0998909899566922,1.0998896525216102
TECN3,1.0862449448674603,0.3799495222629593,0.37879116354961423,0.39262326434857764
TELB3,6.283069933876328,0.6708111824719885,0.7055090727102462,0.6492450326165435
